,Epoch index,age_of_view,new_age_of_view,timeliness,consistence,completeness,intel_arrival_time,queuing_time,transmitting_time,service_time,service_rate,received_data,required_data
0,1,0.6567363769101946,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.955561647802302,0.05013349986341561,0.524191121143718,5.529886268809432,0.0,4521,5814
1,2,0.6567117583509189,0.601543744490372,71.82481542556478,663.4990573760326,0.7788336475413224,4.981886305268382,0.04943622634719731,0.524191121143718,5.555513652759303,0.0,4521,5814
2,3,0.6566950582158209,0.6015270443552728,71.83465938127011,663.4990573760326,0.7788336475413224,4.989360242846026,0.049055981460968394,0.524191121143718,5.5626073454507114,0.0,4521,5814
3,4,0.6566852828432203,0.6015172689826729,71.84058846551451,663.4990573760326,0.7788336475413224,4.993791967332758,0.048968394705922465,0.524191121143718,5.566951483182396,0.0,4521,5814
4,5,0.6566779120741223,0.6015098982135744,71.84528553856481,663.4990573760326,0.7788336475413224,4.996821118761374,0.048611282023829326,0.524191121143718,5.569623521928922,0.0,4521,5814
5,6,0.6566711896255184,0.6015031757649711,71.84961782123754,663.4990573760326,0.7788336475413224,4.999182165854284,0.04846043001927133,0.524191121143718,5.571833717017271,0.0,4521,5814
6,7,0.6566654862643377,0.6014974724037897,71.85351863129101,663.4990573760326,0.7788336475413224,5.000655919089305,0.04830622257009364,0.524191121143718,5.573153262803115,0.0,4521,5814
7,8,0.6566608555756365,0.6014928417150884,71.85684909419118,663.4990573760326,0.7788336475413224,5.001829946492131,0.048084746364261244,0.524191121143718,5.574105814000105,0.0,4521,5814
8,9,0.6566556074100481,0.6014875935494999,71.86032248404639,663.4990573760326,0.7788336475413224,5.003799351263606,0.04783732224740174,0.524191121143718,5.575827794654727,0.0,4521,5814
9,10,0.6566503908766497,0.6014823770161017,71.86374000786667,663.4990573760326,0.7788336475413224,5.005431012963696,0.04752831822670133,0.524191121143718,5.577150452334114,0.0,4521,5814
10,11,0.6566461476729888,0.6014781338124419,71.86659380290673,663.4990573760326,0.7788336475413224,5.006426009030239,0.04737594059387716,0.524191121143718,5.5779930707678345,0.0,4521,5814
11,12,0.6566420195183782,0.6014740056578306,71.86933603891998,663.4990573760326,0.7788336475413224,5.007454365276101,0.047221382173919274,0.524191121143718,5.578866868593734,0.0,4521,5814
12,13,0.656638186603744,0.601470172743196,71.87187656861035,663.4990573760326,0.7788336475413224,5.008405253088636,0.04704788773486535,0.524191121143718,5.57964426196722,0.0,4521,5814
13,14,0.6566346541200376,0.6014666402594901,71.87422338876453,663.4990573760326,0.7788336475413224,5.009281341737805,0.04671018346433338,0.524191121143718,5.580182646345855,0.0,4521,5814
14,15,0.6566311638702303,0.6014631500096826,71.87656085915059,663.4990573760326,0.7788336475413224,5.010130176649557,0.046451070995204964,0.524191121143718,5.580772368788477,0.0,4521,5814
15,16,0.6566278584363928,0.601459844575845,71.87881005147558,663.4990573760326,0.7788336475413224,5.010687616858041,0.04627117839188668,0.524191121143718,5.581149916393646,0.0,4521,5814
16,17,0.6566244033760485,0.601456389515501,71.88106531897192,663.4990573760326,0.7788336475413224,5.011468192523443,0.046150559598124516,0.524191121143718,5.58180987326528,0.0,4521,5814
