,Epoch index,age_of_view,new_age_of_view,timeliness,consistence,completeness,intel_arrival_time,queuing_time,transmitting_time,service_time,service_rate,received_data,required_data
0,1,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.955561647802302,0.05013349986341561,0.524191121143718,5.529886268809432,0.0,4521,5814
1,2,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.970261911178462,0.050081510291062635,0.524191121143718,5.54453454261324,0.0,4521,5814
2,3,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.970261911178462,0.050081510291062635,0.524191121143718,5.54453454261324,0.0,4521,5814
3,4,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.970261911178462,0.050081510291062635,0.524191121143718,5.54453454261324,0.0,4521,5814
4,5,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.970261911178462,0.050081510291062635,0.524191121143718,5.54453454261324,0.0,4521,5814
5,6,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.970261911178462,0.050081510291062635,0.524191121143718,5.54453454261324,0.0,4521,5814
6,7,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.970261911178462,0.050081510291062635,0.524191121143718,5.54453454261324,0.0,4521,5814
7,8,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.970261911178462,0.050081510291062635,0.524191121143718,5.54453454261324,0.0,4521,5814
8,9,290.9342149712162,0.6015683630496473,71.80974564694047,663.4990573760326,0.7788336475413224,4.970261911178462,0.050081510291062635,0.524191121143718,5.54453454261324,0.0,4521,5814
9,10,290.93452966182485,0.6015690734121946,71.80954230833802,663.4990573760326,0.7788336475413224,4.969573855902767,0.05010462193828224,0.524191121143718,5.543869598984768,0.0,4521,5814
10,11,290.9345284607637,0.6015690707009953,71.80965303150397,663.4990573760326,0.7788336475413224,4.9695438454134315,0.0501285445646203,0.524191121143718,5.543863511121769,0.0,4521,5814
11,12,290.93440902670704,0.6015688010981594,71.80990112637615,663.4990573760326,0.7788336475413224,4.96964385438211,0.05012568274847111,0.524191121143718,5.5439606582743,0.0,4521,5814
12,13,290.9341923686385,0.6015683120280264,71.81021517684506,663.4990573760326,0.7788336475413224,4.969901865935473,0.05011356745673027,0.524191121143718,5.544206554535918,0.0,4521,5814
13,14,290.9339215719414,0.6015677007488008,71.8105810922549,663.4990573760326,0.7788336475413224,4.9701545973394134,0.05008064228103792,0.524191121143718,5.544426360764166,0.0,4521,5814
14,15,290.93358881308944,0.6015669496001504,71.81101537543199,663.4990573760326,0.7788336475413224,4.970553281605086,0.05006489147618122,0.524191121143718,5.544809294224981,0.0,4521,5814
15,16,290.9332371094805,0.6015661556868125,71.81147812245572,663.4990573760326,0.7788336475413224,4.970923602667564,0.05004414785475842,0.524191121143718,5.545158871666037,0.0,4521,5814
16,17,290.9327939498517,0.6015651553264761,71.81204019155615,663.4990573760326,0.7788336475413224,4.971442758662394,0.050007019918199905,0.524191121143718,5.545640899724311,0.0,4521,5814
17,18,290.93238413572254,0.6015642302381481,71.81258654739827,663.4990573760326,0.7788336475413224,4.971875864218188,0.04998765372852142,0.524191121143718,5.546054639090425,0.0,4521,5814
18,19,290.931996447824,0.601563355096165,71.81310276968429,663.4990573760326,0.7788336475413224,4.972364977018928,0.04995483687171055,0.524191121143718,5.546510935034354,0.0,4521,5814
19,20,290.9315927633864,0.6015624438446139,71.8136416778502,663.4990573760326,0.7788336475413224,4.972884441321957,0.049906967119325324,0.524191121143718,5.5469825295850015,0.0,4521,5814
20,21,290.93119409393626,0.6015615439135744,71.81418272876397,663.4990573760326,0.7788336475413224,4.973368850882648,0.04985589775938702,0.524191121143718,5.547415869785754,0.0,4521,5814
21,22,290.9307504141438,0.601560542379054,71.81477579762132,663.4990573760326,0.7788336475413224,4.97386982559798,0.04984581647188474,0.524191121143718,5.54790676321358,0.0,4521,5814
22,23,290.9303289088341,0.6015595908997998,71.81533948193362,663.4990573760326,0.7788336475413224,4.974327909155101,0.04982176301984299,0.524191121143718,5.54834079331866,0.0,4521,5814
23,24,290.929969865558,0.6015587804183639,71.81584684783283,663.4990573760326,0.7788336475413224,4.9746823469805435,0.04981228896075093,0.524191121143718,5.548685757085013,0.0,4521,5814
24,25,290.92955843622576,0.6015578516839797,71.81639875223009,663.4990573760326,0.7788336475413224,4.975181729847593,0.04981094862548836,0.524191121143718,5.5491837996168005,0.0,4521,5814
25,26,290.92908929390853,0.6015567926719775,71.81700323121105,663.4990573760326,0.7788336475413224,4.9757668239905435,0.04977080589167027,0.524191121143718,5.549728751025926,0.0,4521,5814
26,27,290.92864836956255,0.6015557973574266,71.81758518390683,663.4990573760326,0.7788336475413224,4.976259387068041,0.049726305014475024,0.524191121143718,5.550176813226238,0.0,4521,5814
27,28,290.92821226052195,0.6015548129126398,71.81816279872474,663.4990573760326,0.7788336475413224,4.976724006719348,0.04967630466378609,0.524191121143718,5.550591432526847,0.0,4521,5814
28,29,290.9277818276079,0.6015538412807786,71.81872289683047,663.4990573760326,0.7788336475413224,4.977214465816459,0.04961920998515264,0.524191121143718,5.551024796945326,0.0,4521,5814
29,30,290.9273372906587,0.6015528378113676,71.8192944475071,663.4990573760326,0.7788336475413224,4.977720462530628,0.04960022329574633,0.524191121143718,5.551511806970092,0.0,4521,5814
30,31,290.92691689473554,0.601551888836372,71.81983887754917,663.4990573760326,0.7788336475413224,4.978220583414539,0.049590108109467436,0.524191121143718,5.552001812667725,0.0,4521,5814
31,32,290.9265300089765,0.6015510155050875,71.82034403919839,663.4990573760326,0.7788336475413224,4.978658909603202,0.049581822639097294,0.524191121143718,5.5524318533860155,0.0,4521,5814
32,33,290.9261269002944,0.6015501055532089,71.82086312780467,663.4990573760326,0.7788336475413224,4.979126311210827,0.04956511382704784,0.524191121143718,5.552882546181591,0.0,4521,5814
33,34,290.92567943149663,0.6015490954656304,71.82142820022509,663.4990573760326,0.7788336475413224,4.979644267615809,0.04954690830911552,0.524191121143718,5.5533822970686355,0.0,4521,5814
34,35,290.92529382394946,0.6015482250196995,71.82192719760873,663.4990573760326,0.7788336475413224,4.9801148345278765,0.04953540017388962,0.524191121143718,5.553841355845482,0.0,4521,5814
35,36,290.9249064967817,0.6015473506920075,71.82242789803497,663.4990573760326,0.7788336475413224,4.9805786427144865,0.04952352664360995,0.524191121143718,5.554293290501814,0.0,4521,5814
36,37,290.9245210233655,0.6015464805488545,71.82291996255105,663.4990573760326,0.7788336475413224,4.981026573756452,0.0494814065970034,0.524191121143718,5.554699101497175,0.0,4521,5814
37,38,290.9241205258993,0.6015455764913689,71.8234273792087,663.4990573760326,0.7788336475413224,4.981490328995844,0.04947370594223692,0.524191121143718,5.5551551560817956,0.0,4521,5814
38,39,290.9237197568798,0.601544671820897,71.82392824225477,663.4990573760326,0.7788336475413224,4.981955708813865,0.04946257000774733,0.524191121143718,5.555609399965332,0.0,4521,5814
39,40,290.923344288577,0.6015438242626505,71.82440531009149,663.4990573760326,0.7788336475413224,4.982414251749486,0.04945107386197008,0.524191121143718,5.556056446755175,0.0,4521,5814
40,41,290.92294239285,0.6015429170488208,71.82490542285232,663.4990573760326,0.7788336475413224,4.982904004439534,0.04944511832858642,0.524191121143718,5.5565402439118365,0.0,4521,5814
41,42,290.92258762682707,0.6015421162225831,71.82535244736496,663.4990573760326,0.7788336475413224,4.983337331787052,0.04941892552125172,0.524191121143718,5.556947378452019,0.0,4521,5814
42,43,290.9222211496881,0.6015412889604181,71.8258214646309,663.4990573760326,0.7788336475413224,4.983738327140838,0.049393962490007465,0.524191121143718,5.557323410774566,0.0,4521,5814
43,44,290.9218285071094,0.6015404026340556,71.82630586583196,663.4990573760326,0.7788336475413224,4.984201173714419,0.04938784857711166,0.524191121143718,5.5577801434352505,0.0,4521,5814
44,45,290.9214905968028,0.6015396398568398,71.82673121431134,663.4990573760326,0.7788336475413224,4.984585365266755,0.04937874288637851,0.524191121143718,5.558155229296846,0.0,4521,5814
45,46,290.9211605006845,0.6015388947188748,71.82714396080085,663.4990573760326,0.7788336475413224,4.984988329044258,0.04936931983555936,0.524191121143718,5.558548770023544,0.0,4521,5814
46,47,290.9208413144142,0.6015381742081076,71.82754848998479,663.4990573760326,0.7788336475413224,4.9853496877230965,0.04936411604375469,0.524191121143718,5.558904924910566,0.0,4521,5814
47,48,290.92055596873246,0.6015375300869296,71.82791656087075,663.4990573760326,0.7788336475413224,4.985643606300824,0.04935941614609005,0.524191121143718,5.559194143590629,0.0,4521,5814
48,49,290.9202167078803,0.601536764261078,71.82835031604662,663.4990573760326,0.7788336475413224,4.98598230288324,0.04934311159708983,0.524191121143718,5.559516535624045,0.0,4521,5814
