,Epoch index,age_of_view,timeliness,consistence,completeness,queuing_time,transmitting_time,service_time,service_rate
0,,,,,,,,,
1,0,59.04376450337394,62.993183302887374,1834.871813063433,0.47166278021179975,0.11888684053338514,0.007233333333333335,0.12612017386671848,0.025833333333333337
2,1,101.6846371834801,49.76335680274409,2776.6454187378763,0.6314885172017521,0.1965123480251142,0.011399999999999997,0.2079123480251142,0.4636111111111118
3,2,56.592703428555964,98.92049771760666,3208.7541528858965,0.4932187946403629,0.11802804788510661,0.015399999999999983,0.1334280478851067,0.27305555555555544
4,3,83.22195058690643,68.34197569426112,2227.6692696852897,0.5913125294277253,0.3608246089890688,0.010366666666666663,0.37119127565573573,0.34250000000000025
5,4,61.191611963893166,70.92143491946912,2856.5604295897433,0.5137692048329305,0.12346802629964476,0.008266666666666662,0.1317346929663114,0.2874999999999999
6,5,50.63622843777106,103.51377053685525,2742.1095434574936,0.40750911660960665,0.29305853293990325,0.011133333333333323,0.3041918662732367,0.0
7,6,51.71432284713377,48.27733980440214,3123.9077836699394,0.4249161948255086,0.18716688496795306,0.008966666666666666,0.19613355163461973,0.0
8,7,63.30373661770613,85.3843380510495,724.7152756411617,0.47784899586615304,0.08922678034965137,0.008566666666666667,0.09779344701631805,0.0672222222222222
9,8,67.35120031342656,69.56296055552943,2084.78037978436,0.5313508592895844,0.18832638924662623,0.0084,0.19672638924662622,0.2524999999999997
10,9,59.07795424721929,45.384668196532495,2369.169295571802,0.47205632167396866,0.22930638001173653,0.008633333333333326,0.23793971334506978,0.06611111111111109
